image_path,target
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3507.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3508.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3509.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3510.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3511.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3512.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3513.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3514.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3515.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3516.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3517.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3518.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3519.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3520.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3521.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3522.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3523.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3524.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3525.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3526.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3527.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3528.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3529.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3530.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3531.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3532.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3533.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3534.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3535.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3536.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3537.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3538.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3539.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.3540443c225703f449bb04f493d8894c_3540.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1460.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1461.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1462.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1463.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1464.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1465.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1466.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1467.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1468.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1469.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1470.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1471.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1472.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1473.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1474.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1475.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1476.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1477.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1478.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1479.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1480.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1481.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1482.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1483.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1484.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1485.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1486.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1487.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1488.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1489.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1490.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1491.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1492.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1493.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1494.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1495.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1496.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1497.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1498.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1499.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1500.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1501.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1502.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1503.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1504.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1505.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1506.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.93d078b6e3b4405362aa1480e0620300_1507.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8800.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8801.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8802.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8803.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8804.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8805.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8806.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8807.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8808.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8809.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8810.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8811.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8812.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8813.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8814.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8815.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8816.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8817.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8818.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8819.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8820.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8821.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8822.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8823.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8824.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8825.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8826.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8827.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8828.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8829.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8830.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8831.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8832.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8833.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8834.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8835.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8836.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8837.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8838.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8839.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8840.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8841.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8842.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8843.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8844.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8845.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8846.jpg,2
classifier_dataset/train\Clothes\0-30_jpg.rf.b606b9f4cecc8d3674baa08e2a150eb7_8847.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.450874ef9f92ef25150092cabae5a307_5066.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.450874ef9f92ef25150092cabae5a307_5067.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.450874ef9f92ef25150092cabae5a307_5068.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.450874ef9f92ef25150092cabae5a307_5069.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.697316c07331bdca4829b2ad871f33f8_7143.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.697316c07331bdca4829b2ad871f33f8_7144.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.697316c07331bdca4829b2ad871f33f8_7145.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.697316c07331bdca4829b2ad871f33f8_7146.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.83e79038de9b9382074927b80b944d45_11518.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.83e79038de9b9382074927b80b944d45_11519.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.83e79038de9b9382074927b80b944d45_11520.jpg,2
classifier_dataset/train\Clothes\0-31_jpg.rf.83e79038de9b9382074927b80b944d45_11521.jpg,2
classifier_dataset/train\Clothes\0-32_jpg.rf.0251c7e0393646ae3b5fc02fc9089f10_1411.jpg,2
classifier_dataset/train\Clothes\0-32_jpg.rf.259b164d720088f715d52d6dd0b5ccef_7068.jpg,2
classifier_dataset/train\Clothes\0-32_jpg.rf.a3ce177ae300633d2ce8a0a35cfd5387_1258.jpg,2
classifier_dataset/train\Clothes\0-33_jpg.rf.1e3a7608808f545927bb73d53c48b1ca_3987.jpg,2
classifier_dataset/train\Clothes\0-33_jpg.rf.1e3a7608808f545927bb73d53c48b1ca_3989.jpg,2
classifier_dataset/train\Clothes\0-33_jpg.rf.44c32d03629badc115dcd4834ec210e1_6420.jpg,2
classifier_dataset/train\Clothes\0-33_jpg.rf.44c32d03629badc115dcd4834ec210e1_6422.jpg,2
classifier_dataset/train\Clothes\0-33_jpg.rf.6a2b491c455d2c9301fd5579e82949e6_8761.jpg,2
classifier_dataset/train\Clothes\0-33_jpg.rf.6a2b491c455d2c9301fd5579e82949e6_8763.jpg,2
classifier_dataset/train\Clothes\0-39_jpg.rf.35bdfb9178dd0c7cde4e875867f69e86_2034.jpg,2
classifier_dataset/train\Clothes\0-39_jpg.rf.69a7a8331d362602df33a0d071652127_11356.jpg,2
classifier_dataset/train\Clothes\0-39_jpg.rf.9d60e5597b68df3c4bdc8e7f66e07a91_3884.jpg,2
classifier_dataset/train\Clothes\0-40_jpg.rf.0f96294ee1a31f56f20813e46c809ee3_8689.jpg,2
classifier_dataset/train\Clothes\0-40_jpg.rf.0f96294ee1a31f56f20813e46c809ee3_8690.jpg,2
classifier_dataset/train\Clothes\0-40_jpg.rf.d266c2ebb1788d62c5a0bbdd2a62c50a_9141.jpg,2
classifier_dataset/train\Clothes\0-40_jpg.rf.d266c2ebb1788d62c5a0bbdd2a62c50a_9142.jpg,2
classifier_dataset/train\Clothes\0-40_jpg.rf.e7a4a736b5e80358c7430c018c2f8fd4_5161.jpg,2
classifier_dataset/train\Clothes\0-40_jpg.rf.e7a4a736b5e80358c7430c018c2f8fd4_5162.jpg,2
classifier_dataset/train\Clothes\0-42_jpg.rf.0c633132ec8df4c37e99b192d4ea0081_7253.jpg,2
classifier_dataset/train\Clothes\0-42_jpg.rf.90397d374a783fed967c7de594559412_11798.jpg,2
classifier_dataset/train\Clothes\0-42_jpg.rf.f506c5a77f5c9c646267408041d71113_6499.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8107.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8108.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8109.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8110.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8111.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8112.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8113.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8114.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8115.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8116.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8117.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8118.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8119.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8120.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8121.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8122.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8123.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8124.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8125.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.89dc7c48edf1382ba0c95318dc72d8b2_8126.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2789.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2790.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2791.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2792.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2793.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2794.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2795.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2796.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2797.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2798.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2799.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2800.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2801.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2802.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2803.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2804.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2805.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2806.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2807.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f0a006b69337c92b4fcfde7bff4bd3da_2808.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9011.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9012.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9013.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9014.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9015.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9016.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9017.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9018.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9019.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9020.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9021.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9022.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9023.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9024.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9025.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9026.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9027.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9028.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9029.jpg,2
classifier_dataset/train\Clothes\0-43_jpg.rf.f9f78ef8922c1f5d072abfbdcee730fb_9030.jpg,2
classifier_dataset/train\Clothes\0-47_jpg.rf.0dd15ff6d494802a735f434935220bc6_5409.jpg,2
classifier_dataset/train\Clothes\0-47_jpg.rf.af73d1338954e79ffd712d4ac80ce6b7_4901.jpg,2
classifier_dataset/train\Clothes\0-47_jpg.rf.f0c75e224b5507c8edb05906a551cd5f_9197.jpg,2
classifier_dataset/train\Clothes\0-48_jpg.rf.9dde803443328e27361a840b4308bd73_2638.jpg,2
classifier_dataset/train\Clothes\0-48_jpg.rf.d49900ab2651300a1c5c3fd42090364b_9438.jpg,2
classifier_dataset/train\Clothes\0-48_jpg.rf.e0b1022b8fa73f503f28c1e7efc22d06_9406.jpg,2
classifier_dataset/train\Clothes\0-49_jpg.rf.5fa462454dd15f05646aea25b0a57f36_4566.jpg,2
classifier_dataset/train\Clothes\0-49_jpg.rf.6f9db68b704bf2d804c2a4c660315604_3354.jpg,2
classifier_dataset/train\Clothes\0-49_jpg.rf.f94f0cbfee61ef4ded880570e16d98e3_7123.jpg,2
classifier_dataset/train\Clothes\0-51_jpg.rf.617dd3f907096fdeff930c99c4b67fc8_2903.jpg,2
classifier_dataset/train\Clothes\0-51_jpg.rf.617dd3f907096fdeff930c99c4b67fc8_2904.jpg,2
classifier_dataset/train\Clothes\0-51_jpg.rf.9c240cb13a6445273bde7c4882df6031_9682.jpg,2
classifier_dataset/train\Clothes\0-51_jpg.rf.9c240cb13a6445273bde7c4882df6031_9683.jpg,2
classifier_dataset/train\Clothes\0-51_jpg.rf.cd6163baeec4e7d2cf2b7066bab033eb_8324.jpg,2
classifier_dataset/train\Clothes\0-51_jpg.rf.cd6163baeec4e7d2cf2b7066bab033eb_8325.jpg,2
classifier_dataset/train\Clothes\0-52_jpg.rf.0b7eca1720cbb4a1d36994e178230890_10453.jpg,2
classifier_dataset/train\Clothes\0-52_jpg.rf.4d18506c59c73f4c52474d1839ac56ec_10519.jpg,2
classifier_dataset/train\Clothes\0-52_jpg.rf.bc3c9095e2c6d7af06d6ec4589ef85d5_3021.jpg,2
classifier_dataset/train\Clothes\0-53_jpg.rf.1853dca55f524cce110b9f774258625d_6038.jpg,2
classifier_dataset/train\Clothes\0-53_jpg.rf.b39999f1413eabf798e48d990bcecdaa_18.jpg,2
classifier_dataset/train\Clothes\0-53_jpg.rf.b60158c9fdd4028ac70c64923249c4cc_5953.jpg,2
classifier_dataset/train\Clothes\0-56_jpg.rf.7fea3e8aa37d60fa43af3377d3b47df5_6189.jpg,2
classifier_dataset/train\Clothes\0-56_jpg.rf.7fea3e8aa37d60fa43af3377d3b47df5_6190.jpg,2
